"date","V1","V2","V3","V4","V5","V6","V7","V8"
"2000-05-22 06:00:07.748 UTC",1.9446,-1.4596,0.3689,-3.8554,2.9574,20.223,-14.565,1.1507
"2000-05-22 06:00:07.751 UTC",1.4446,-3.5596,1.1689,-3.9554,4.8574,26.223,-18.565,1.1507
"2000-05-22 06:00:07.756 UTC",2.4446,-4.6596,2.1689,-3.0554,5.5574,10.223,-42.565,-24.849
"2000-05-22 06:00:07.759 UTC",-0.2554,-6.7596,2.0689,-4.8554,6.9574,34.223,-28.565,-16.849
"2000-05-22 06:00:07.764 UTC",1.5446,-7.9596,5.7689,-4.7554,7.0574,34.223,-44.565,-42.849
"2000-05-22 06:00:07.768 UTC",2.7446,-8.3596,5.1689,-4.9554,5.6574,44.223,-40.565,-36.849
"2000-05-22 06:00:07.771 UTC",3.5446,-8.9596,2.2689,-6.7554,4.0574,40.223,-66.565,-56.849
"2000-05-22 06:00:07.776 UTC",5.3446,-6.0596,3.5689,-7.1554,4.2574,50.223,-52.565,-54.849
"2000-05-22 06:00:07.779 UTC",4.3446,-6.8596,1.0689,-8.5554,2.8574,38.223,-64.565,-74.849
"2000-05-22 06:00:07.784 UTC",3.9446,-7.3596,4.0689,-6.8554,4.6574,48.223,-44.565,-64.849
"2000-05-22 06:00:07.787 UTC",4.2446,-8.2596,4.6689,-6.1554,6.6574,24.223,-68.565,-78.849
"2000-05-22 06:00:07.792 UTC",2.9446,-7.1596,4.1689,-4.7554,8.3574,40.223,-56.565,-58.849
"2000-05-22 06:00:07.796 UTC",5.1446,-6.4596,3.7689,-6.9554,7.4574,10.223,-74.565,-66.849
"2000-05-22 06:00:07.799 UTC",3.5446,-5.0596,3.5689,-4.9554,7.1574,30.223,-64.565,-60.849
"2000-05-22 06:00:07.804 UTC",4.5446,-6.4596,2.7689,-4.7554,5.4574,32.223,-52.565,-60.849
"2000-05-22 06:00:07.807 UTC",4.4446,-6.6596,2.6689,-5.2554,5.3574,32.223,-40.565,-54.849
"2000-05-22 06:00:07.812 UTC",2.9446,-5.2596,3.6689,-5.3554,5.5574,22.223,-42.565,-38.849
"2000-05-22 06:00:07.815 UTC",3.3446,-5.0596,3.6689,-7.3554,4.6574,0.2229,-54.565,-40.849
"2000-05-22 06:00:07.820 UTC",0.0446,-5.7596,2.7689,-5.4554,6.2574,34.223,-24.565,-24.849
"2000-05-22 06:00:07.824 UTC",1.9446,-3.2596,1.3689,-1.7554,5.4574,18.223,-38.565,-38.849
"2000-05-22 06:00:07.827 UTC",3.3446,-1.6596,1.1689,-1.9554,4.4574,12.223,-32.565,-32.849
"2000-05-22 06:00:07.832 UTC",3.8446,-1.2596,2.0689,-2.1554,4.5574,-1.7771,-46.565,-42.849
"2000-05-22 06:00:07.835 UTC",1.1446,-2.2596,0.7689,-2.9554,4.7574,-1.7771,-32.565,-16.849
"2000-05-22 06:00:07.840 UTC",2.6446,-1.2596,1.9689,-1.3554,7.6574,24.223,-14.565,-4.8493
"2000-05-22 06:00:07.843 UTC",3.1446,-1.8596,2.3689,-2.8554,6.5574,6.2229,-20.565,-10.849
"2000-05-22 06:00:07.848 UTC",1.4446,-4.2596,2.7689,-0.5554,7.7574,6.2229,-12.565,-20.849
"2000-05-22 06:00:07.851 UTC",2.2446,-3.9596,2.8689,-0.9554,6.4574,2.2229,-22.565,-30.849
"2000-05-22 06:00:07.855 UTC",1.2446,-3.5596,-0.3311,-4.1554,5.1574,20.223,-0.565,-4.8493
"2000-05-22 06:00:07.860 UTC",0.6446,-2.0596,0.2689,-3.4554,5.6574,8.2229,-20.565,-10.849
"2000-05-22 06:00:07.863 UTC",1.5446,0.3404,0.2689,-3.2554,4.3574,6.2229,-6.565,-6.8493
"2000-05-22 06:00:07.868 UTC",2.3446,1.6404,0.1689,-4.5554,2.0574,2.2229,-14.565,-14.849
"2000-05-22 06:00:07.871 UTC",1.4446,-0.5596,0.6689,-4.2554,1.3574,-1.7771,-22.565,-18.849
"2000-05-22 06:00:07.876 UTC",0.4446,0.5404,0.6689,-2.7554,2.1574,20.223,-12.565,-4.8493
"2000-05-22 06:00:07.879 UTC",1.1446,-0.1596,-0.6311,-1.9554,0.1574,0.2229,-16.565,-12.849
"2000-05-22 06:00:07.883 UTC",0.4446,-3.5596,-0.3311,-1.3554,0.3574,6.2229,-8.565,-12.849
"2000-05-22 06:00:07.888 UTC",0.2446,-4.7596,-1.9311,-0.3554,1.0574,-5.7771,1.435,3.1507
"2000-05-22 06:00:07.891 UTC",-1.4554,-5.3596,-0.4311,0.8446,3.4574,-11.777,-8.565,-16.849
"2000-05-22 06:00:07.896 UTC",-2.5554,-6.5596,2.1689,-1.0554,4.6574,-9.7771,-2.565,-10.849
"2000-05-22 06:00:07.899 UTC",-1.3554,-5.7596,2.3689,-2.3554,4.0574,2.2229,-12.565,-16.849
"2000-05-22 06:00:07.904 UTC",-2.0554,-4.7596,3.4689,-1.1554,5.2574,8.2229,-4.565,-16.849
"2000-05-22 06:00:07.907 UTC",-0.5554,-4.7596,1.9689,2.0446,4.6574,10.223,-4.565,-10.849
"2000-05-22 06:00:07.911 UTC",-0.9554,-5.5596,1.9689,2.9446,5.1574,22.223,9.435,5.1507
"2000-05-22 06:00:07.916 UTC",-0.5554,-4.1596,0.3689,0.8446,2.4574,-3.7771,-12.565,-16.849
"2000-05-22 06:00:07.919 UTC",-1.2554,-4.7596,0.2689,0.8446,2.5574,12.223,-10.565,-14.849
"2000-05-22 06:00:07.924 UTC",-1.1554,-5.1596,-0.6311,-0.2554,1.4574,4.2229,-12.565,-8.8493
"2000-05-22 06:00:07.927 UTC",0.6446,-3.8596,-0.9311,0.6446,0.5574,0.2229,-16.565,-12.849
"2000-05-22 06:00:07.932 UTC",0.2446,-3.3596,-1.1311,-0.5554,1.1574,12.223,3.435,1.1507
"2000-05-22 06:00:07.935 UTC",-1.4554,-5.4596,0.3689,-1.4554,2.1574,2.2229,-2.565,-10.849
"2000-05-22 06:00:07.940 UTC",-1.2554,-5.1596,0.9689,-0.6554,3.1574,8.2229,-4.565,-22.849
"2000-05-22 06:00:07.944 UTC",-1.5554,-4.1596,0.3689,-1.8554,1.8574,-7.7771,-24.565,-34.849
"2000-05-22 06:00:07.947 UTC",-0.7554,-2.5596,1.4689,0.2446,2.9574,6.2229,1.435,-12.849
"2000-05-22 06:00:07.952 UTC",0.1446,-2.4596,1.1689,-0.4554,3.3574,6.2229,-14.565,-20.849
"2000-05-22 06:00:07.955 UTC",-1.7554,-3.7596,0.6689,-2.1554,2.1574,-5.7771,-4.565,-8.8493
"2000-05-22 06:00:07.960 UTC",-0.6554,-3.8596,2.1689,-0.4554,2.2574,-11.777,-18.565,-20.849
"2000-05-22 06:00:07.963 UTC",-1.5554,-5.4596,0.9689,0.7446,2.1574,-3.7771,-10.565,-2.8493
"2000-05-22 06:00:07.968 UTC",0.6446,-2.6596,1.4689,3.9446,3.8574,22.223,1.435,1.1507
"2000-05-22 06:00:07.972 UTC",3.0446,2.1404,-3.2311,4.2446,3.8574,10.223,-6.565,-16.849
"2000-05-22 06:00:07.975 UTC",12.145,8.6404,-6.2311,4.8446,7.5574,-1.7771,-18.565,-28.849
"2000-05-22 06:00:07.980 UTC",16.845,11.24,-8.9311,6.2446,4.0574,-9.7771,-24.565,-32.849
"2000-05-22 06:00:07.983 UTC",13.345,10.74,-11.831,1.7446,-2.5426,-1.7771,-0.565,-8.8493
"2000-05-22 06:00:07.988 UTC",1.5446,2.0404,-5.4311,-0.5554,-8.4426,14.223,1.435,-10.849
"2000-05-22 06:00:07.991 UTC",-13.855,-12.86,3.3689,-3.0554,-9.9426,-3.7771,-12.565,-4.8493
"2000-05-22 06:00:07.996 UTC",-16.655,-14.76,6.4689,-5.4554,-4.8426,16.223,11.435,13.151
"2000-05-22 06:00:08.000 UTC",-7.2554,-10.16,5.4689,-5.7554,-0.6426,-3.7771,-4.565,9.1507
"2000-05-22 06:00:08.003 UTC",-2.1554,-3.6596,3.0689,-1.6554,0.4574,22.223,5.435,21.151
"2000-05-22 06:00:08.008 UTC",-2.7554,-2.2596,0.3689,0.6446,-0.0426,18.223,3.435,13.151
"2000-05-22 06:00:08.011 UTC",-2.6554,-1.6596,0.5689,1.5446,0.0574,26.223,25.435,19.151
"2000-05-22 06:00:08.016 UTC",-3.7554,-2.7596,-0.8311,2.4446,-0.7426,28.223,23.435,23.151
"2000-05-22 06:00:08.019 UTC",-4.8554,-1.5596,-1.4311,3.8446,-1.7426,20.223,29.435,31.151
"2000-05-22 06:00:08.024 UTC",-7.1554,0.6404,-2.1311,4.6446,-1.1426,30.223,59.435,51.151
"2000-05-22 06:00:08.027 UTC",-7.9554,2.2404,-2.0311,5.4446,-0.5426,40.223,63.435,51.151
"2000-05-22 06:00:08.031 UTC",-8.0554,1.4404,-2.5311,3.0446,0.1574,40.223,65.435,59.151
"2000-05-22 06:00:08.036 UTC",-6.2554,3.2404,-3.0311,2.6446,0.1574,32.223,51.435,45.151
"2000-05-22 06:00:08.039 UTC",-4.4554,1.5404,-3.3311,2.2446,2.0574,36.223,65.435,65.151
"2000-05-22 06:00:08.044 UTC",-3.2554,0.6404,-5.1311,2.7446,0.5574,-1.7771,19.435,23.151
"2000-05-22 06:00:08.047 UTC",-1.6554,-0.4596,-4.3311,2.3446,1.0574,-9.7771,-0.565,9.1507
"2000-05-22 06:00:08.052 UTC",-2.3554,-1.7596,-2.7311,-1.2554,0.9574,-35.777,-10.565,-8.8493
"2000-05-22 06:00:08.055 UTC",-0.9554,0.4404,-0.3311,-1.4554,2.7574,-13.777,1.435,-12.849
"2000-05-22 06:00:08.059 UTC",-0.2554,-0.4596,-0.8311,-2.5554,3.1574,-13.777,15.435,-0.8493
"2000-05-22 06:00:08.064 UTC",1.6446,-1.1596,0.0689,-3.6554,1.3574,-31.777,-20.565,-24.849
"2000-05-22 06:00:08.067 UTC",2.5446,0.3404,-0.1311,-3.3554,1.0574,-17.777,-10.565,-26.849
"2000-05-22 06:00:08.072 UTC",3.5446,0.3404,-0.5311,-2.3554,1.1574,-17.777,-14.565,-18.849
"2000-05-22 06:00:08.075 UTC",2.6446,-0.7596,2.5689,-1.6554,0.0574,-9.7771,-10.565,-10.849
"2000-05-22 06:00:08.080 UTC",3.7446,0.0404,3.3689,0.2446,-0.8426,2.2229,-30.565,-40.849
"2000-05-22 06:00:08.083 UTC",1.9446,-3.0596,2.7689,-1.9554,-2.5426,-11.777,-26.565,-32.849
"2000-05-22 06:00:08.088 UTC",0.8446,-2.7596,3.5689,-3.2554,-2.7426,-21.777,-40.565,-42.849
"2000-05-22 06:00:08.092 UTC",2.3446,-2.0596,3.3689,-0.9554,-2.5426,-3.7771,-28.565,-20.849
"2000-05-22 06:00:08.095 UTC",3.8446,-0.4596,4.1689,-0.3554,-1.4426,10.223,-24.565,-36.849
"2000-05-22 06:00:08.100 UTC",3.6446,-3.0596,3.5689,-1.6554,-1.2426,-1.7771,-16.565,-34.849
"2000-05-22 06:00:08.103 UTC",3.7446,-1.8596,4.6689,-2.1554,-2.2426,-13.777,-42.565,-46.849
"2000-05-22 06:00:08.108 UTC",2.8446,-3.1596,2.8689,-2.2554,-1.6426,4.2229,-8.565,-20.849
"2000-05-22 06:00:08.111 UTC",2.9446,-2.4596,3.3689,-2.1554,-1.0426,-7.7771,-14.565,-20.849
"2000-05-22 06:00:08.116 UTC",4.3446,0.3404,3.8689,-0.0554,-0.3426,-1.7771,-16.565,-32.849
"2000-05-22 06:00:08.120 UTC",1.4446,-1.0596,1.9689,0.7446,0.1574,2.2229,-18.565,-24.849
"2000-05-22 06:00:08.123 UTC",2.8446,-1.9596,1.8689,-0.0554,-0.2426,-7.7771,-28.565,-20.849
"2000-05-22 06:00:08.128 UTC",1.9446,-2.8596,2.0689,1.7446,2.0574,4.2229,-10.565,-10.849
"2000-05-22 06:00:08.131 UTC",3.2446,-3.5596,-0.4311,3.5446,2.3574,10.223,1.435,3.1507
"2000-05-22 06:00:08.136 UTC",4.1446,-0.8596,0.3689,2.2446,2.3574,0.2229,-14.565,-26.849
"2000-05-22 06:00:08.139 UTC",4.6446,-0.8596,2.0689,0.7446,3.5574,4.2229,-8.565,-26.849
"2000-05-22 06:00:08.144 UTC",5.7446,-1.2596,0.3689,0.1446,3.2574,-17.777,-24.565,-24.849
"2000-05-22 06:00:08.148 UTC",4.5446,-2.1596,0.8689,2.2446,5.1574,6.2229,7.435,19.151
"2000-05-22 06:00:08.151 UTC",4.2446,-4.3596,0.7689,2.0446,4.5574,-1.7771,-2.565,9.1507
"2000-05-22 06:00:08.156 UTC",0.8446,-5.7596,0.9689,2.6446,5.6574,12.223,-6.565,-10.849
"2000-05-22 06:00:08.159 UTC",0.9446,-6.8596,2.8689,4.1446,9.1574,34.223,-36.565,-24.849
"2000-05-22 06:00:08.164 UTC",1.1446,-10.36,3.9689,5.6446,12.457,64.223,-44.565,-12.849
"2000-05-22 06:00:08.167 UTC",-1.7554,-12.06,5.3689,10.445,13.857,78.223,-20.565,23.151
"2000-05-22 06:00:08.172 UTC",-3.2554,-11.56,3.3689,15.045,10.357,68.223,5.435,35.151
"2000-05-22 06:00:08.175 UTC",-6.8554,-4.1596,-4.6311,11.745,-0.1426,12.223,113.43,151.15
"2000-05-22 06:00:08.179 UTC",-12.555,7.0404,-10.931,15.445,-12.143,-105.78,247.44,295.15
"2000-05-22 06:00:08.184 UTC",-21.255,22.74,-24.131,20.345,-28.343,-209.78,481.43,521.15
"2000-05-22 06:00:08.187 UTC",-29.855,44.84,-41.231,16.645,-49.443,-403.78,613.43,637.15
"2000-05-22 06:00:08.192 UTC",-35.555,64.54,-51.931,12.545,-65.643,-545.78,721.43,731.15
"2000-05-22 06:00:08.195 UTC",-42.355,78.94,-64.731,9.2446,-81.843,-659.78,805.43,777.15
"2000-05-22 06:00:08.200 UTC",-43.255,90.74,-69.831,2.9446,-86.843,-603.78,787.43,627.15
"2000-05-22 06:00:08.203 UTC",-22.055,92.64,-55.631,-11.355,-73.543,-411.78,543.43,253.15
"2000-05-22 06:00:08.207 UTC",7.4446,83.44,-32.031,-26.755,-47.743,-171.78,235.44,-70.849
"2000-05-22 06:00:08.212 UTC",25.945,62.04,-9.8311,-35.955,-22.543,-3.7771,-34.565,-288.85
"2000-05-22 06:00:08.215 UTC",37.145,33.84,6.5689,-32.755,-2.3426,110.22,-248.56,-406.85
"2000-05-22 06:00:08.220 UTC",37.445,9.4404,15.969,-20.955,11.557,190.22,-274.56,-348.85
"2000-05-22 06:00:08.223 UTC",27.445,-10.76,16.869,-8.7554,21.657,214.22,-236.56,-234.85
"2000-05-22 06:00:08.228 UTC",18.945,-21.96,17.869,-1.3554,25.357,170.22,-234.56,-184.85
"2000-05-22 06:00:08.231 UTC",11.745,-28.66,17.269,3.4446,26.857,152.22,-220.56,-158.85
"2000-05-22 06:00:08.235 UTC",7.6446,-32.46,16.569,7.3446,25.957,128.22,-220.56,-142.85
"2000-05-22 06:00:08.240 UTC",6.6446,-33.96,17.669,10.545,26.757,136.22,-204.56,-136.85
"2000-05-22 06:00:08.243 UTC",5.1446,-31.06,16.969,8.9446,24.957,128.22,-182.56,-106.85
"2000-05-22 06:00:08.248 UTC",5.8446,-28.56,16.969,7.6446,23.657,124.22,-188.56,-116.85
"2000-05-22 06:00:08.251 UTC",4.6446,-27.26,15.369,7.1446,21.557,114.22,-182.56,-112.85
"2000-05-22 06:00:08.256 UTC",4.9446,-25.66,12.969,5.7446,19.557,108.22,-170.56,-114.85
"2000-05-22 06:00:08.259 UTC",3.6446,-25.76,10.169,6.1446,19.857,118.22,-140.56,-94.849
"2000-05-22 06:00:08.264 UTC",6.1446,-24.26,10.269,6.2446,17.257,88.223,-148.56,-96.849
"2000-05-22 06:00:08.268 UTC",3.2446,-24.86,9.9689,7.3446,17.657,92.223,-140.56,-104.85
"2000-05-22 06:00:08.271 UTC",1.6446,-22.66,9.0689,6.3446,16.757,84.223,-116.56,-70.849
"2000-05-22 06:00:08.276 UTC",5.0446,-18.16,10.069,5.6446,15.757,80.223,-108.56,-66.849
"2000-05-22 06:00:08.279 UTC",4.4446,-16.66,10.769,4.5446,14.157,82.223,-102.56,-50.849
"2000-05-22 06:00:08.284 UTC",5.6446,-16.56,8.3689,3.2446,12.357,68.223,-94.565,-58.849
"2000-05-22 06:00:08.287 UTC",3.8446,-15.06,8.7689,3.5446,11.257,52.223,-106.56,-70.849
"2000-05-22 06:00:08.292 UTC",3.0446,-12.66,6.5689,4.0446,10.357,70.223,-74.565,-48.849
"2000-05-22 06:00:08.296 UTC",4.9446,-9.4596,5.4689,4.9446,9.8574,62.223,-56.565,-40.849
"2000-05-22 06:00:08.299 UTC",5.9446,-8.1596,4.6689,5.1446,9.7574,54.223,-56.565,-46.849
"2000-05-22 06:00:08.304 UTC",5.4446,-9.1596,3.1689,7.5446,9.5574,56.223,-46.565,-26.849
"2000-05-22 06:00:08.307 UTC",4.7446,-8.1596,3.9689,6.9446,8.6574,54.223,-50.565,-30.849
"2000-05-22 06:00:08.312 UTC",2.4446,-7.4596,3.3689,3.6446,6.9574,54.223,-32.565,-20.849
"2000-05-22 06:00:08.315 UTC",1.8446,-6.5596,4.2689,2.3446,4.4574,26.223,-54.565,-40.849
"2000-05-22 06:00:08.320 UTC",1.0446,-6.2596,3.8689,3.5446,4.4574,46.223,-24.565,-10.849
"2000-05-22 06:00:08.324 UTC",1.2446,-6.6596,1.0689,2.8446,1.9574,14.223,-44.565,-20.849
"2000-05-22 06:00:08.327 UTC",3.0446,-4.9596,2.4689,6.7446,2.2574,36.223,-26.565,-16.849
"2000-05-22 06:00:08.332 UTC",1.7446,-5.1596,0.6689,6.0446,2.6574,44.223,-2.565,3.1507
"2000-05-22 06:00:08.335 UTC",0.9446,-5.1596,1.5689,5.7446,2.3574,24.223,-26.565,-16.849
"2000-05-22 06:00:08.340 UTC",0.6446,-4.0596,1.3689,5.5446,1.4574,24.223,-20.565,-4.8493
"2000-05-22 06:00:08.343 UTC",0.0446,-4.8596,-0.4311,5.0446,0.8574,28.223,-12.565,-0.8493
"2000-05-22 06:00:08.348 UTC",1.4446,-2.7596,-0.3311,4.7446,1.2574,28.223,-4.565,-0.8493
"2000-05-22 06:00:08.351 UTC",3.2446,-0.8596,0.0689,4.4446,1.6574,28.223,11.435,3.1507
"2000-05-22 06:00:08.355 UTC",2.3446,-1.7596,-1.1311,4.8446,0.2574,10.223,-6.565,11.151
"2000-05-22 06:00:08.360 UTC",2.6446,-1.7596,-0.3311,4.6446,0.2574,8.2229,-12.565,7.1507
"2000-05-22 06:00:08.363 UTC",0.6446,-2.6596,-0.5311,3.8446,1.6574,18.223,-0.565,15.151
"2000-05-22 06:00:08.368 UTC",1.1446,-0.1596,-0.5311,2.5446,1.6574,4.2229,-4.565,-2.8493
"2000-05-22 06:00:08.371 UTC",-1.4554,-1.6596,-3.6311,4.2446,1.5574,18.223,15.435,11.151
"2000-05-22 06:00:08.376 UTC",1.1446,0.0404,-3.7311,5.2446,-0.8426,-15.777,1.435,1.1507
"2000-05-22 06:00:08.379 UTC",0.2446,-1.1596,-3.2311,7.7446,0.2574,8.2229,17.435,15.151
"2000-05-22 06:00:08.383 UTC",-0.7554,-0.4596,-3.6311,6.8446,0.4574,12.223,33.435,39.151
"2000-05-22 06:00:08.388 UTC",1.3446,1.1404,-3.0311,5.7446,-0.1426,6.2229,29.435,19.151
"2000-05-22 06:00:08.391 UTC",-1.6554,-0.7596,-3.9311,3.3446,-2.2426,-13.777,13.435,21.151
"2000-05-22 06:00:08.396 UTC",-0.7554,1.8404,-3.8311,2.4446,-2.5426,-1.7771,31.435,25.151
"2000-05-22 06:00:08.399 UTC",-0.3554,2.0404,-3.0311,1.9446,-1.6426,-11.777,21.435,19.151
"2000-05-22 06:00:08.404 UTC",0.1446,0.7404,-1.2311,3.6446,-0.1426,6.2229,53.435,47.151
"2000-05-22 06:00:08.407 UTC",0.3446,1.3404,-2.6311,3.5446,-0.4426,-17.777,27.435,19.151
"2000-05-22 06:00:08.411 UTC",-0.1554,2.5404,-3.2311,7.3446,1.1574,-9.7771,55.435,49.151
"2000-05-22 06:00:08.416 UTC",1.5446,4.9404,-8.3311,8.5446,0.4574,-45.777,29.435,39.151
"2000-05-22 06:00:08.419 UTC",7.7446,12.74,-9.4311,10.545,4.4574,-29.777,43.435,51.151
"2000-05-22 06:00:08.424 UTC",14.945,18.04,-14.531,8.4446,1.3574,-25.777,51.435,53.151
"2000-05-22 06:00:08.427 UTC",14.645,16.64,-16.931,8.5446,-2.7426,-23.777,47.435,37.151
"2000-05-22 06:00:08.432 UTC",3.8446,10.04,-17.231,6.3446,-9.2426,-13.777,73.435,61.151
"2000-05-22 06:00:08.435 UTC",-12.155,-3.1596,-8.4311,3.9446,-14.043,-43.777,29.435,43.151
"2000-05-22 06:00:08.440 UTC",-17.755,-6.8596,-1.0311,3.9446,-10.343,-27.777,63.435,55.151
"2000-05-22 06:00:08.444 UTC",-9.5554,-1.9596,-1.6311,3.6446,-6.3426,-35.777,33.435,31.151
"2000-05-22 06:00:08.447 UTC",-3.5554,3.8404,-2.6311,3.6446,-4.8426,-19.777,57.435,57.151
"2000-05-22 06:00:08.452 UTC",-1.7554,5.6404,-2.8311,3.3446,-5.4426,-29.777,45.435,47.151
"2000-05-22 06:00:08.455 UTC",-3.0554,4.3404,-2.3311,4.9446,-3.4426,-17.777,49.435,53.151
"2000-05-22 06:00:08.460 UTC",-3.3554,2.9404,-2.2311,4.3446,-2.7426,-25.777,37.435,31.151
"2000-05-22 06:00:08.463 UTC",-4.1554,2.1404,-1.4311,2.7446,-1.3426,-7.7771,37.435,33.151
"2000-05-22 06:00:08.468 UTC",-2.3554,0.6404,-1.9311,2.9446,-2.4426,-19.777,23.435,37.151
"2000-05-22 06:00:08.472 UTC",-1.6554,1.7404,-2.6311,3.4446,-1.7426,-1.7771,39.435,55.151
"2000-05-22 06:00:08.475 UTC",0.6446,1.0404,0.1689,4.7446,0.4574,-7.7771,1.435,19.151
"2000-05-22 06:00:08.480 UTC",-1.0554,-2.1596,-0.9311,2.9446,1.9574,2.2229,23.435,43.151
"2000-05-22 06:00:08.483 UTC",1.6446,-1.3596,0.0689,3.8446,3.5574,14.223,3.435,13.151
"2000-05-22 06:00:08.488 UTC",0.9446,-4.5596,1.9689,2.1446,4.6574,8.2229,1.435,5.1507
"2000-05-22 06:00:08.491 UTC",-0.8554,-7.6596,3.8689,2.6446,7.7574,26.223,-4.565,1.1507
"2000-05-22 06:00:08.496 UTC",-0.4554,-6.5596,5.8689,5.4446,8.5574,38.223,-10.565,-8.8493
"2000-05-22 06:00:08.500 UTC",1.7446,-6.7596,5.6689,5.3446,7.4574,28.223,-28.565,-32.849
"2000-05-22 06:00:08.503 UTC",3.3446,-7.0596,7.4689,3.3446,6.7574,28.223,-46.565,-40.849
"2000-05-22 06:00:08.508 UTC",2.0446,-8.6596,6.6689,4.2446,6.5574,36.223,-46.565,-26.849
"2000-05-22 06:00:08.511 UTC",3.8446,-9.9596,7.2689,3.8446,5.8574,36.223,-68.565,-66.849
"2000-05-22 06:00:08.516 UTC",5.9446,-6.3596,7.7689,5.1446,4.8574,48.223,-60.565,-60.849
"2000-05-22 06:00:08.519 UTC",5.9446,-6.9596,6.7689,2.6446,5.2574,56.223,-52.565,-60.849
"2000-05-22 06:00:08.524 UTC",6.2446,-6.8596,4.2689,0.4446,4.2574,24.223,-68.565,-74.849
"2000-05-22 06:00:08.527 UTC",6.6446,-6.3596,3.6689,1.2446,6.1574,60.223,-40.565,-56.849
"2000-05-22 06:00:08.531 UTC",8.3446,-5.5596,4.3689,0.7446,5.2574,32.223,-62.565,-58.849
"2000-05-22 06:00:08.536 UTC",8.2446,-5.4596,6.5689,5.5446,7.1574,56.223,-44.565,-60.849
"2000-05-22 06:00:08.539 UTC",4.9446,-8.8596,5.4689,4.9446,7.2574,38.223,-62.565,-80.849
"2000-05-22 06:00:08.544 UTC",5.0446,-6.4596,4.9689,2.5446,5.3574,28.223,-64.565,-76.849
"2000-05-22 06:00:08.547 UTC",5.8446,-4.5596,5.8689,1.8446,6.7574,32.223,-44.565,-58.849
"2000-05-22 06:00:08.552 UTC",6.3446,-4.0596,6.7689,2.0446,6.8574,24.223,-58.565,-66.849
"2000-05-22 06:00:08.555 UTC",3.4446,-4.9596,4.8689,1.5446,7.8574,26.223,-36.565,-52.849
"2000-05-22 06:00:08.559 UTC",2.2446,-4.3596,5.0689,2.0446,6.3574,4.2229,-38.565,-40.849
"2000-05-22 06:00:08.564 UTC",2.3446,-2.6596,5.0689,1.2446,7.2574,0.2229,-50.565,-46.849
"2000-05-22 06:00:08.567 UTC",1.9446,-2.1596,5.2689,1.3446,8.1574,18.223,-32.565,-42.849
"2000-05-22 06:00:08.572 UTC",2.3446,-5.1596,4.2689,1.8446,7.4574,32.223,-4.565,-14.849
"2000-05-22 06:00:08.575 UTC",2.6446,-4.2596,4.5689,5.2446,8.8574,26.223,-14.565,-30.849
"2000-05-22 06:00:08.580 UTC",2.1446,-5.1596,1.8689,6.8446,8.2574,28.223,-10.565,-24.849
"2000-05-22 06:00:08.583 UTC",2.7446,-5.0596,2.2689,6.0446,6.0574,20.223,-10.565,-30.849
"2000-05-22 06:00:08.588 UTC",3.7446,-3.6596,3.9689,6.6446,4.9574,20.223,-30.565,-46.849
"2000-05-22 06:00:08.592 UTC",1.6446,-4.0596,1.5689,5.1446,2.7574,14.223,-12.565,-30.849
"2000-05-22 06:00:08.595 UTC",1.5446,-1.5596,0.0689,5.8446,0.7574,-19.777,-42.565,-46.849
"2000-05-22 06:00:08.600 UTC",-1.3554,-2.7596,0.1689,8.8446,2.7574,14.223,-6.565,3.1507
"2000-05-22 06:00:08.603 UTC",-0.3554,-3.1596,1.7689,9.6446,4.1574,22.223,7.435,15.151
"2000-05-22 06:00:08.608 UTC",1.1446,-3.0596,1.4689,7.8446,3.2574,2.2229,-8.565,-16.849
"2000-05-22 06:00:08.611 UTC",0.6446,-1.6596,1.3689,9.0446,2.9574,2.2229,-4.565,-22.849
"2000-05-22 06:00:08.616 UTC",-0.2554,-4.3596,0.7689,7.7446,1.3574,-11.777,-22.565,-42.849
"2000-05-22 06:00:08.620 UTC",0.3446,-3.8596,0.5689,6.2446,2.4574,14.223,-4.565,-20.849
"2000-05-22 06:00:08.623 UTC",-0.8554,-4.9596,-0.9311,6.0446,1.8574,0.2229,-10.565,-10.849
"2000-05-22 06:00:08.628 UTC",-2.2554,-5.4596,-0.0311,6.6446,4.4574,12.223,9.435,9.1507
"2000-05-22 06:00:08.631 UTC",-1.5554,-5.5596,-0.7311,5.2446,4.5574,-7.7771,-6.565,-14.849
"2000-05-22 06:00:08.636 UTC",-0.7554,-2.2596,-1.1311,4.7446,3.3574,0.2229,-4.565,-6.8493
"2000-05-22 06:00:08.639 UTC",0.7446,-0.8596,-0.5311,3.3446,2.3574,-3.7771,-8.565,-16.849
"2000-05-22 06:00:08.644 UTC",1.1446,-0.3596,0.4689,3.6446,1.9574,18.223,-6.565,-26.849
"2000-05-22 06:00:08.648 UTC",0.8446,-0.5596,0.4689,4.0446,1.3574,10.223,-4.565,-12.849
"2000-05-22 06:00:08.651 UTC",-0.0554,-0.7596,1.4689,5.7446,1.2574,10.223,-14.565,-32.849
"2000-05-22 06:00:08.656 UTC",-0.0554,-1.7596,0.9689,3.9446,0.9574,6.2229,-4.565,-20.849
"2000-05-22 06:00:08.659 UTC",1.9446,-0.6596,0.5689,4.9446,2.7574,0.2229,-16.565,-28.849
"2000-05-22 06:00:08.664 UTC",0.5446,-1.0596,2.1689,5.2446,3.8574,-1.7771,-14.565,-28.849
